fold_index,accession,job_id,analysis_id,span_aa,wall_seconds,free_mib_before,requirement_mib,peak_allocated_mib,peak_reserved_mib,emitted_pae,served_structure_bytes,served_pae,verdict,at
249,Q9UGF5,5165,5166,36,19.17,7043,6357,5387,5504,True,23613,True,ok,2026-09-14T17:02:41
250,Q9UGF6,5166,5167,36,19.56,7043,6357,5387,5504,True,22641,True,ok,2026-09-14T17:03:01
251,Q9UGH3,5167,5168,36,20.65,7043,6357,5387,5504,True,23694,True,ok,2026-09-14T17:03:23
252,Q9Y5P0,5168,5169,36,19.15,7043,6357,5387,5504,True,23370,True,ok,2026-09-14T17:03:43
253,Q9Y5P1,5169,5170,36,19.28,7043,6357,5387,5504,True,24261,True,ok,2026-09-14T17:04:03
254,A3KFT3,5170,5171,37,19.01,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:04:22
255,A6NF89,5171,5172,37,20.13,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:04:43
256,A6NH00,5172,5173,37,19.49,7043,6357,5388,5504,True,23370,True,ok,2026-09-14T17:05:04
257,O14581,5173,5174,37,19.19,7043,6357,5388,5504,True,24585,True,ok,2026-09-14T17:05:24
258,O15438,5174,5175,37,19.07,7043,6357,5388,5504,True,22398,True,ok,2026-09-14T17:05:43
259,O43315,5175,5176,37,19.45,7043,6357,5388,5504,True,22641,True,ok,2026-09-14T17:06:04
260,O60403,5176,5177,37,19.23,7043,6357,5388,5504,True,22560,True,ok,2026-09-14T17:06:24
261,O60404,5177,5178,37,19.43,7043,6357,5388,5504,True,22803,True,ok,2026-09-14T17:06:44
262,O60412,5178,5179,37,19.28,7043,6357,5388,5504,True,23937,True,ok,2026-09-14T17:07:04
263,O60431,5179,5180,37,19.16,7043,6357,5388,5504,True,22803,True,ok,2026-09-14T17:07:24
264,O76000,5180,5181,37,19.12,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:07:44
265,O76001,5181,5182,37,19.55,7043,6357,5388,5504,True,24504,True,ok,2026-09-14T17:08:04
266,O76002,5182,5183,37,19.48,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T17:08:24
267,O76099,5183,5184,37,19.36,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T17:08:45
268,O76100,5184,5185,37,19.88,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T17:09:05
269,O95006,5185,5186,37,19.5,7043,6357,5388,5504,True,22884,True,ok,2026-09-14T17:09:26
270,O95013,5186,5187,37,19.27,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T17:09:46
271,O95047,5187,5188,37,20.55,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T17:10:07
272,O95918,5188,5189,37,20.86,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:10:29
273,P0C7T2,5189,5190,37,19.69,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T17:10:49
274,P14416,5190,5191,37,20.28,7043,6357,5388,5504,True,26043,True,ok,2026-09-14T17:11:10
275,P21730,5191,5192,37,19.45,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T17:11:31
276,P23634,5192,5193,37,20.3,7043,6357,5388,5504,True,23046,True,ok,2026-09-14T17:11:52
277,P25929,5193,5194,37,19.15,7043,6357,5388,5504,True,23937,True,ok,2026-09-14T17:12:12
278,P30953,5194,5195,37,19.21,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T17:12:32
279,P33032,5195,5196,37,19.13,7043,6357,5388,5504,True,22641,True,ok,2026-09-14T17:12:52
280,P33527,5196,5197,37,19.02,7043,6357,5388,5504,True,23370,True,ok,2026-09-14T17:13:12
281,P41968,5197,5198,37,18.92,7043,6357,5388,5504,True,22236,True,ok,2026-09-14T17:13:32
282,P48145,5198,5199,37,19.24,7043,6357,5388,5504,True,20778,True,ok,2026-09-14T17:13:52
283,P57773,5199,5200,37,18.77,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T17:14:11
284,P58173,5200,5201,37,19.25,7043,6357,5388,5504,True,22965,True,ok,2026-09-14T17:14:31
285,P58180,5201,5202,37,19.2,7043,6357,5388,5504,True,23127,True,ok,2026-09-14T17:14:51
286,P58181,5202,5203,37,18.73,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T17:15:11
287,P58182,5203,5204,37,19.07,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T17:15:31
288,P59922,5204,5205,37,19.82,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T17:15:52
289,Q01814,5205,5206,37,20.42,7043,6357,5388,5504,True,21264,True,ok,2026-09-14T17:16:13
290,Q15612,5206,5207,37,19.1,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T17:16:33
291,Q15615,5207,5208,37,18.41,7043,6357,5388,5504,True,23127,True,ok,2026-09-14T17:16:52
292,Q15617,5208,5209,37,19.63,7043,6357,5388,5504,True,24666,True,ok,2026-09-14T17:17:12
293,Q15619,5209,5210,37,35.51,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:17:49
294,Q15620,5210,5211,37,20.68,7043,6357,5388,5504,True,22641,True,ok,2026-09-14T17:18:10
295,Q15622,5211,5212,37,30.39,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T17:18:41
296,Q16720,5212,5213,37,20.59,7043,6357,5388,5504,True,21021,True,ok,2026-09-14T17:19:03
297,Q5BKT4,5213,5214,37,19.31,7043,6357,5388,5504,True,25314,True,ok,2026-09-14T17:19:23
298,Q5I7T1,5214,5215,37,19.45,7043,6357,5388,5504,True,25314,True,ok,2026-09-14T17:19:43
299,Q5JQS5,5215,5216,37,20.02,7043,6357,5388,5504,True,22803,True,ok,2026-09-14T17:20:04
300,Q5JRS4,5216,5217,37,19.38,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T17:20:24
301,Q5T4T1,5217,5218,37,19.37,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T17:20:44
302,Q5TZ20,5218,5219,37,19.34,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:21:05
303,Q6IEV9,5219,5220,37,19.58,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T17:21:25
304,Q6IEY1,5220,5221,37,18.72,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T17:21:45
305,Q6IEZ7,5221,5222,37,37.33,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T17:22:23
306,Q6IF00,5222,5223,37,19.94,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T17:22:44
307,Q6IF42,5223,5224,37,19.66,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T17:23:04
308,Q6IF82,5224,5225,37,20.37,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:23:25
309,Q6IF99,5225,5226,37,19.31,7043,6357,5388,5504,True,24990,True,ok,2026-09-14T17:23:46
310,Q6ZMG9,5226,5227,37,19.49,7043,6357,5388,5504,True,25557,True,ok,2026-09-14T17:24:06
311,Q6ZP29,5227,5228,37,19.5,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:24:26
312,Q71RS6,5228,5229,37,20.57,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T17:24:48
313,Q7Z3T1,5229,5230,37,19.03,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:25:08
314,Q8IWV1,5230,5231,37,19.07,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:25:27
315,Q8IXE1,5231,5232,37,19.35,7043,6357,5388,5504,True,23370,True,ok,2026-09-14T17:25:48
316,Q8N0Y3,5232,5233,37,19.09,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T17:26:07
317,Q8N146,5233,5234,37,19.08,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:26:27
318,Q8N148,5234,5235,37,20.39,7043,6357,5388,5504,True,24504,True,ok,2026-09-14T17:26:49
319,Q8N162,5235,5236,37,19.52,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T17:27:09
320,Q8N349,5236,5237,37,19.5,7043,6357,5388,5504,True,24585,True,ok,2026-09-14T17:27:29
321,Q8N628,5237,5238,37,19.72,7043,6357,5388,5504,True,22479,True,ok,2026-09-14T17:27:50
322,Q8NE00,5238,5239,37,19.9,7043,6357,5388,5504,True,22965,True,ok,2026-09-14T17:28:11
323,Q8NG75,5239,5240,37,19.81,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T17:28:31
324,Q8NG76,5240,5241,37,20.22,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:28:52
325,Q8NG77,5241,5242,37,20.13,7043,6357,5388,5504,True,22884,True,ok,2026-09-14T17:29:13
326,Q8NG80,5242,5243,37,20.84,7043,6357,5388,5504,True,24747,True,ok,2026-09-14T17:29:35
327,Q8NG81,5243,5244,37,19.67,7043,6357,5388,5504,True,23046,True,ok,2026-09-14T17:29:55
328,Q8NG83,5244,5245,37,20.04,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:30:16
329,Q8NG85,5245,5246,37,20.2,7043,6357,5388,5504,True,24585,True,ok,2026-09-14T17:30:37
330,Q8NG92,5246,5247,37,20.24,7043,6357,5388,5504,True,23370,True,ok,2026-09-14T17:30:58
331,Q8NG95,5247,5248,37,19.94,7043,6357,5388,5504,True,23937,True,ok,2026-09-14T17:31:19
332,Q8NG97,5248,5249,37,19.63,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:31:40
333,Q8NG98,5249,5250,37,19.79,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:32:00
334,Q8NG99,5250,5251,37,20.26,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:32:21
335,Q8NGA2,5251,5252,37,20.31,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T17:32:43
336,Q8NGA5,5252,5253,37,20.0,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T17:33:03
337,Q8NGA6,5253,5254,37,20.14,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T17:33:24
338,Q8NGA8,5254,5255,37,20.35,7043,6357,5388,5504,True,23937,True,ok,2026-09-14T17:33:46
339,Q8NGB4,5255,5256,37,20.09,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:34:06
340,Q8NGB6,5256,5257,37,19.83,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:34:27
341,Q8NGB8,5257,5258,37,20.44,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T17:34:48
342,Q8NGB9,5258,5259,37,20.92,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T17:35:10
343,Q8NGC2,5259,5260,37,21.6,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T17:35:33
344,Q8NGC3,5260,5261,37,20.86,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:35:55
345,Q8NGC4,5261,5262,37,19.63,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:36:15
346,Q8NGC5,5262,5263,37,19.67,7043,6357,5388,5504,True,22155,True,ok,2026-09-14T17:36:36
347,Q8NGC6,5263,5264,37,20.3,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:36:57
348,Q8NGC9,5264,5265,37,19.83,7043,6357,5388,5504,True,22884,True,ok,2026-09-14T17:37:17
349,Q8NGD0,5265,5266,37,19.5,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:37:38
350,Q8NGD1,5266,5267,37,20.1,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T17:37:59
351,Q8NGD2,5267,5268,37,19.8,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:38:19
352,Q8NGD3,5268,5269,37,19.56,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:38:40
353,Q8NGD4,5269,5270,37,19.28,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T17:39:00
354,Q8NGD5,5270,5271,37,21.09,7043,6357,5388,5504,True,23370,True,ok,2026-09-14T17:39:22
355,Q8NGE0,5271,5272,37,20.69,7043,6357,5388,5504,True,25071,True,ok,2026-09-14T17:39:44
356,Q8NGE1,5272,5273,37,19.48,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T17:40:04
357,Q8NGE2,5273,5274,37,18.91,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T17:40:24
358,Q8NGE3,5274,5275,37,22.14,7043,6357,5388,5504,True,23937,True,ok,2026-09-14T17:40:47
359,Q8NGE5,5275,5276,37,21.64,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T17:41:09
360,Q8NGE8,5276,5277,37,19.59,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:41:30
361,Q8NGE9,5277,5278,37,19.2,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:41:50
362,Q8NGF6,5278,5279,37,19.19,7043,6357,5388,5504,True,23937,True,ok,2026-09-14T17:42:10
363,Q8NGF8,5279,5280,37,19.33,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T17:42:30
364,Q8NGF9,5280,5281,37,19.65,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T17:42:51
365,Q8NGG0,5281,5282,37,19.31,7043,6357,5388,5504,True,23127,True,ok,2026-09-14T17:43:11
366,Q8NGG4,5282,5283,37,19.46,7043,6357,5388,5504,True,24585,True,ok,2026-09-14T17:43:31
367,Q8NGG5,5283,5284,37,19.06,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:43:51
368,Q8NGG6,5284,5285,37,19.53,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:44:11
369,Q8NGG8,5285,5286,37,19.5,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T17:44:32
370,Q8NGI4,5286,5287,37,19.86,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:44:53
371,Q8NGI6,5287,5288,37,19.72,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T17:45:13
372,Q8NGI7,5288,5289,37,19.5,7043,6357,5388,5504,True,24990,True,ok,2026-09-14T17:45:34
373,Q8NGJ0,5289,5290,37,19.46,7043,6357,5388,5504,True,23370,True,ok,2026-09-14T17:45:54
374,Q8NGJ1,5290,5291,37,18.88,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:46:14
375,Q8NGK5,5291,5292,37,19.66,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T17:46:34
376,Q8NGL7,5292,5293,37,35.01,7043,6357,5388,5504,True,24504,True,ok,2026-09-14T17:47:10
377,Q8NGL9,5293,5294,37,20.21,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T17:47:31
378,Q8NGM1,5294,5295,37,19.35,7043,6357,5388,5504,True,24504,True,ok,2026-09-14T17:47:51
379,Q8NGM9,5295,5296,37,19.09,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:48:11
380,Q8NGN0,5296,5297,37,18.88,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:48:31
381,Q8NGN1,5297,5298,37,19.6,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T17:48:51
382,Q8NGN3,5298,5299,37,19.01,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:49:11
383,Q8NGN4,5299,5300,37,19.5,7043,6357,5388,5504,True,23127,True,ok,2026-09-14T17:49:31
384,Q8NGN5,5300,5301,37,19.05,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:49:51
385,Q8NGN6,5301,5302,37,19.18,7043,6357,5388,5504,True,23370,True,ok,2026-09-14T17:50:11
386,Q8NGN7,5302,5303,37,19.09,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T17:50:31
387,Q8NGN8,5303,5304,37,20.42,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:50:52
388,Q8NGP0,5304,5305,37,19.82,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T17:51:13
389,Q8NGP2,5305,5306,37,19.91,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T17:51:34
390,Q8NGQ2,5306,5307,37,19.42,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:51:54
391,Q8NGQ5,5307,5308,37,19.33,7043,6357,5388,5504,True,23046,True,ok,2026-09-14T17:52:14
392,Q8NGQ6,5308,5309,37,22.89,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T17:52:38
393,Q8NGS1,5309,5310,37,20.66,7043,6357,5388,5504,True,23046,True,ok,2026-09-14T17:52:59
394,Q8NGS4,5310,5311,37,19.47,7043,6357,5388,5504,True,22398,True,ok,2026-09-14T17:53:19
395,Q8NGS5,5311,5312,37,19.22,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T17:53:39
396,Q8NGS7,5312,5313,37,20.46,7043,6357,5388,5504,True,22803,True,ok,2026-09-14T17:54:01
397,Q8NGS8,5313,5314,37,19.54,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:54:21
398,Q8NGS9,5314,5315,37,19.68,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T17:54:41
399,Q8NGT0,5315,5316,37,19.67,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T17:55:02
400,Q8NGT2,5316,5317,37,19.86,7043,6357,5388,5504,True,22560,True,ok,2026-09-14T17:55:23
401,Q8NGT5,5317,5318,37,19.7,7043,6357,5388,5504,True,25233,True,ok,2026-09-14T17:55:43
402,Q8NGT7,5318,5319,37,19.68,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T17:56:04
403,Q8NGU2,5319,5320,37,19.78,7043,6357,5388,5504,True,24909,True,ok,2026-09-14T17:56:24
404,Q8NGX0,5320,5321,37,20.16,7043,6357,5388,5504,True,24504,True,ok,2026-09-14T17:56:45
405,Q8NGX1,5321,5322,37,19.93,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T17:57:06
406,Q8NGX2,5322,5323,37,20.18,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T17:57:27
407,Q8NGX3,5323,5324,37,20.44,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T17:57:49
408,Q8NGX5,5324,5325,37,19.54,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T17:58:09
409,Q8NGX8,5325,5326,37,19.24,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T17:58:30
410,Q8NGX9,5326,5327,37,19.81,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T17:58:50
411,Q8NGY1,5327,5328,37,20.78,7043,6357,5388,5504,True,22965,True,ok,2026-09-14T17:59:12
412,Q8NGY5,5328,5329,37,19.85,7043,6357,5388,5504,True,23046,True,ok,2026-09-14T17:59:33
413,Q8NGY6,5329,5330,37,19.76,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T17:59:53
414,Q8NGY9,5330,5331,37,19.36,7043,6357,5388,5504,True,24747,True,ok,2026-09-14T18:00:13
415,Q8NGZ0,5331,5332,37,19.55,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T18:00:34
416,Q8NGZ3,5332,5333,37,19.55,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T18:00:54
417,Q8NGZ4,5333,5334,37,19.45,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T18:01:15
418,Q8NGZ6,5334,5335,37,19.23,7043,6357,5388,5504,True,22479,True,ok,2026-09-14T18:01:35
419,Q8NGZ9,5335,5336,37,18.84,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T18:01:54
420,Q8NH01,5336,5337,37,19.31,7043,6357,5388,5504,True,23046,True,ok,2026-09-14T18:02:15
421,Q8NH02,5337,5338,37,19.52,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T18:02:35
422,Q8NH03,5338,5339,37,19.43,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T18:02:55
423,Q8NH04,5339,5340,37,25.21,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T18:03:21
424,Q8NH05,5340,5341,37,19.96,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T18:03:42
425,Q8NH09,5341,5342,37,19.26,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T18:04:02
426,Q8NH10,5342,5343,37,19.65,7043,6357,5388,5504,True,25233,True,ok,2026-09-14T18:04:23
427,Q8NH16,5343,5344,37,18.88,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T18:04:43
428,Q8NH19,5344,5345,37,18.99,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T18:05:03
429,Q8NH21,5345,5346,37,19.11,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T18:05:22
430,Q8NH37,5346,5347,37,19.62,7043,6357,5388,5504,True,23937,True,ok,2026-09-14T18:05:43
431,Q8NH41,5347,5348,37,20.3,7043,6357,5388,5504,True,23208,True,ok,2026-09-14T18:06:04
432,Q8NH42,5348,5349,37,19.75,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T18:06:25
433,Q8NH43,5349,5350,37,19.57,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T18:06:45
434,Q8NH49,5350,5351,37,19.3,7043,6357,5388,5504,True,24504,True,ok,2026-09-14T18:07:05
435,Q8NH50,5351,5352,37,19.17,7043,6357,5388,5504,True,23532,True,ok,2026-09-14T18:07:25
436,Q8NH51,5352,5353,37,20.72,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T18:07:47
437,Q8NH70,5353,5354,37,19.51,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T18:08:07
438,Q8NH72,5354,5355,37,20.64,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T18:08:29
439,Q8NH73,5355,5356,37,21.3,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T18:08:51
440,Q8NH74,5356,5357,37,20.55,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T18:09:12
441,Q8NH79,5357,5358,37,20.53,7043,6357,5388,5504,True,22722,True,ok,2026-09-14T18:09:34
442,Q8NH80,5358,5359,37,20.06,7043,6357,5388,5504,True,22884,True,ok,2026-09-14T18:09:54
443,Q8NH87,5359,5360,37,18.72,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T18:10:14
444,Q8NHA4,5360,5361,37,19.55,7043,6357,5388,5504,True,24585,True,ok,2026-09-14T18:10:34
445,Q8NHC8,5361,5362,37,19.86,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T18:10:55
446,Q8WZ84,5362,5363,37,19.45,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T18:11:15
447,Q96KK4,5363,5364,37,20.57,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T18:11:37
448,Q96PS8,5364,5365,37,20.71,7043,6357,5388,5504,True,22965,True,ok,2026-09-14T18:11:58
449,Q96R09,5365,5366,37,20.14,7043,6357,5388,5504,True,22803,True,ok,2026-09-14T18:12:19
450,Q96R27,5366,5367,37,20.98,7043,6357,5388,5504,True,22641,True,ok,2026-09-14T18:12:41
451,Q96R28,5367,5368,37,19.53,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T18:13:01
452,Q96R30,5368,5369,37,19.52,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T18:13:22
453,Q96R45,5369,5370,37,20.2,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T18:13:43
454,Q96R47,5370,5371,37,19.4,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T18:14:03
455,Q96R67,5371,5372,37,19.44,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T18:14:23
456,Q96R69,5372,5373,37,19.2,7043,6357,5388,5504,True,23937,True,ok,2026-09-14T18:14:43
457,Q96R72,5373,5374,37,20.46,7043,6357,5388,5504,True,23370,True,ok,2026-09-14T18:15:05
458,Q96RA2,5374,5375,37,20.38,7043,6357,5388,5504,True,24666,True,ok,2026-09-14T18:15:26
459,Q96RC9,5375,5376,37,20.38,7043,6357,5388,5504,True,23127,True,ok,2026-09-14T18:15:48
460,Q96RD0,5376,5377,37,19.73,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T18:16:08
461,Q96RD1,5377,5378,37,19.54,7043,6357,5388,5504,True,24909,True,ok,2026-09-14T18:16:29
462,Q9GZK3,5378,5379,37,19.4,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T18:16:50
463,Q9GZK4,5379,5380,37,19.61,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T18:17:11
464,Q9GZK6,5380,5381,37,20.15,7043,6357,5388,5504,True,24828,True,ok,2026-09-14T18:17:32
465,Q9GZK7,5381,5382,37,19.65,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T18:17:53
466,Q9GZM6,5382,5383,37,19.56,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T18:18:13
467,Q9H1D0,5383,5384,37,20.63,7043,6357,5388,5504,True,25395,True,ok,2026-09-14T18:18:35
468,Q9H205,5384,5385,37,20.08,7043,6357,5388,5504,True,25152,True,ok,2026-09-14T18:18:55
469,Q9H207,5385,5386,37,20.29,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T18:19:17
470,Q9H208,5386,5387,37,20.16,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T18:19:38
471,Q9H209,5387,5388,37,19.97,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T18:19:58
472,Q9H210,5388,5389,37,20.49,7043,6357,5388,5504,True,23127,True,ok,2026-09-14T18:20:20
473,Q9H2C5,5389,5390,37,20.26,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T18:20:41
474,Q9NQA5,5390,5391,37,20.23,7043,6357,5388,5504,True,25800,True,ok,2026-09-14T18:21:02
475,Q9NQN1,5391,5392,37,20.35,7043,6357,5388,5504,True,22560,True,ok,2026-09-14T18:21:23
476,Q9NYW0,5392,5393,37,20.43,7043,6357,5388,5504,True,24666,True,ok,2026-09-14T18:21:45
477,Q9NYW6,5393,5394,37,19.36,7043,6357,5388,5504,True,25881,True,ok,2026-09-14T18:22:05
478,Q9NZP0,5394,5395,37,19.62,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T18:22:25
479,Q9NZP2,5395,5396,37,19.67,7043,6357,5388,5504,True,22884,True,ok,2026-09-14T18:22:46
480,Q9P1Q5,5396,5397,37,21.14,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T18:23:08
481,Q9P1W3,5397,5398,37,20.84,7043,6357,5388,5504,True,22155,True,ok,2026-09-14T18:23:29
482,Q9UGF7,5398,5399,37,21.0,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T18:23:51
483,Q9UKL2,5399,5400,37,20.57,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T18:24:13
484,Q9Y3N9,5400,5401,37,20.4,7043,6357,5388,5504,True,22236,True,ok,2026-09-14T18:24:34
485,Q9Y4A9,5401,5402,37,20.77,7043,6357,5388,5504,True,22803,True,ok,2026-09-14T18:24:55
486,Q9Y585,5402,5403,37,20.21,7043,6357,5388,5504,True,23289,True,ok,2026-09-14T18:25:16
487,A4D2G3,5403,5404,38,20.39,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T18:25:38
488,O14520,5404,5405,38,19.57,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T18:25:58
489,O43749,5405,5406,38,20.15,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T18:26:19
490,O75712,5406,5407,38,20.6,7043,6357,5388,5504,True,24828,True,ok,2026-09-14T18:26:41
491,O95371,5407,5408,38,20.85,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T18:27:02
492,O95377,5408,5409,38,20.69,7043,6357,5388,5504,True,24747,True,ok,2026-09-14T18:27:24
493,O95452,5409,5410,38,20.48,7043,6357,5388,5504,True,25395,True,ok,2026-09-14T18:27:46
494,P08034,5410,5411,38,20.07,7043,6357,5388,5504,True,24828,True,ok,2026-09-14T18:28:06
495,P08908,5411,5412,38,20.18,7043,6357,5388,5504,True,21831,True,ok,2026-09-14T18:28:27
496,P28221,5412,5413,38,20.08,7043,6357,5388,5504,True,23451,True,ok,2026-09-14T18:28:48
